0.012324276,0.08976852,0.00737603,0.002510826,-0.083178036,-0.07461689,-0.045764804,-0.04194197,0.0035333692,0.015237811,0.048484582,-0.05920119,-0.08936676,-0.01923276,-0.06902312,0.06077303,-0.042075854,0.03412916,0.0069848397,0.033330347,-0.08722647,0.004675872,0.01959777,-0.066895664,-0.03717028,-0.002159895,0.068365835,0.075880915,0.047955602,-0.050784755,0.016275663,-0.03663326,-0.093198225,-0.04521584,-0.09081536,-0.045509327,0.0410015,-0.010430472,0.01003117,0.071825884,-0.047582008,0.026541779,0.023999646,-0.034235366,0.008592162,-0.056744426,-0.0043025627,0.046667818,-0.04726926,0.084665425,0.0568648,0.071905784,-0.069809325,0.0031852468,0.014410392,-0.027377637,-0.05040747,0.08544432,0.077333614,-0.01872994,-0.06379127,-0.04192114,0.0033166604,-0.0960873,-0.040103123,0.00033249363,-0.09166284,0.021265423,-0.014071243,0.06848474,0.06899765,0.052960575,-0.08214361,0.02221095,0.06425717,-0.059850536,0.045490723,0.005503285,-0.07632732,-0.05175989,-0.06711557,-0.0057042716,0.049806654,-0.0009028926,0.015258938,-0.086897366,-0.069067955,0.017263623,0.033988364,0.026652796,-0.022928154,-0.021197183,-0.0169011,0.006077178,-0.026600108,0.042060282,-0.08034671,-0.036575973,-0.09270537,0.016579961,0.007758005,-0.09091558,0.03944881,-0.024624692,0.0015579581,-0.08157509,-0.0015347814,-0.07757485,-0.05747038,-0.022927068,-0.070551775,-0.062312752,0.0077417055,0.092524685,0.052718453,0.03206701,-0.09649882,-0.058962453,0.06849986,0.06574216,-0.04131805,0.030165078,0.0069992435,0.011606573,0.0029196355,0.00615123,-0.008781537,0.055052057
0.06833714,0.04300643,0.027551193,0.018250959,0.05615229,-0.050200935,-0.06505805,0.029529884,-0.03952403,-0.015506554,0.006567014,-0.049155775,-0.041837834,-0.007249243,0.029536543,-0.0026096085,0.06201909,-0.07443012,0.04221312,-0.077234924,-0.028205995,0.01899695,-0.081665985,-0.01250451,0.053146206,-0.02696851,0.05018561,-0.043397635,-0.04238535,-0.08496493,0.049747363,0.03579561,0.02834906,-0.0132435085,-0.037812833,-0.0412391,-0.06326194,-0.053298034,-0.10275988,-0.024942359,-0.010609869,0.071390785,0.043884084,-0.01734543,-0.05062678,-0.09038264,-0.081024565,0.052381545,0.054533258,0.023707656,0.032315567,0.013232772,0.017739328,-0.049450032,0.025800725,-0.075584926,-0.07335737,-0.0549996,-0.0061629456,0.037994567,-0.074285336,0.065544724,-0.034023758,-0.07785174,-0.05509713,-0.013640167,-0.05224329,0.05549034,0.06486939,-0.02743449,0.016512224,0.07217717,-0.073396154,-0.027805977,-0.0035079068,-0.02404056,0.059587307,0.02238237,-0.078008875,-0.019450307,-0.037302565,-0.037848506,0.06806537,0.009034537,-0.07650442,-0.016526371,0.073423095,-0.059556272,0.070405036,-0.024325114,-0.08694138,0.008914822,-0.07196771,-0.066110365,0.03120904,-0.04518088,0.043204315,0.032391306,0.06640555,0.008433423,0.05145373,-0.021575574,0.07358858,-0.008642823,0.041922234,0.018575022,-0.07503069,0.09523086,0.028914308,-0.08832018,-0.0853555,0.07034079,0.051117186,-0.08788907,-0.08245598,0.027712129,-0.07271502,-0.084105074,-0.00763639,0.024130665,-0.00017129008,-0.03453693,0.07927282,0.053740986,0.09333033,0.0029671667,-0.048396915,-0.015065308
0.027657773,-0.06727192,0.010192563,0.015740586,-0.07099702,0.022933168,-0.012568274,0.028050529,-0.022691239,-0.04828244,0.08694191,0.06585087,0.08217916,-0.017860308,-0.013670199,0.03568793,0.08018715,0.0403652,-0.0003670737,-0.06546289,-0.07078608,0.079304226,0.020573063,0.059392426,0.07609383,-0.040033817,-0.06939731,-0.008356129,-0.022075227,-0.007030397,0.00904558,-0.08764202,0.026029184,0.08438417,0.076178014,-0.07001078,0.0090877805,0.06783325,0.07041224,-0.002725248,0.030085701,0.037169512,-0.07515414,-0.044710696,0.0047368146,-0.03481953,-0.037566435,-0.014866693,0.030707566,0.030504394,0.06321822,0.034622043,0.042546272,-0.028574843,0.085871324,0.016707545,-0.01615045,-0.0892887,-0.07730277,-0.029809508,0.03677418,-0.069677636,-0.0076666567,-0.05070152,-0.061451495,0.08497079,0.06393315,0.075991794,0.08763501,-0.015335448,-0.0018219645,-0.07189062,-0.07602434,0.047682963,-0.076502696,0.029303957,-0.039985064,0.048593115,0.025174355,0.026367342,0.020912591,-0.04386032,0.023969783,0.034897275,-0.017042935,0.0780169,-0.050837636,-0.013771453,-0.033971213,-0.05760505,-0.037517175,-0.014644221,-0.0014039067,0.042150438,-0.011263847,0.042579252,0.026889976,-0.040576894,0.082034454,-0.01871935,-0.018143272,0.089387625,0.048262343,0.043747313,-0.041462466,0.032235663,-0.056880314,-0.019060843,-0.041555,-0.07191944,-0.03036736,-0.064644866,0.05083373,0.046799324,-0.004276705,-0.06379409,0.00999121,-0.060055517,-0.0019857844,0.016221926,-0.09340885,-0.009781669,0.052395947,-0.052966055,-0.010806302,-0.0018548795,0.04730201,-0.026331693
-0.007857705,-0.06338423,-0.028077729,-0.000897321,-0.018406345,0.010130057,0.013397528,-0.03320657,-0.06646169,0.007990381,-0.005095728,0.081844725,0.027119132,-0.043636635,0.07197606,0.040420864,0.06682623,0.035636093,0.07897935,0.0028782366,-0.07243026,-0.05628243,-0.0306763,-0.064510524,0.06318535,-0.020570155,-0.07987277,0.015322326,-0.065860584,0.07271246,-0.047260128,-0.011172536,-0.08465365,-0.07188043,0.045779232,-0.03733423,0.04115454,-0.075320505,-0.035002705,-0.03552644,-0.04152613,0.0143668,-0.03757714,-0.0715025,0.021191977,-0.06322657,0.056027904,0.038564693,0.0043846327,-0.06254671,0.067433156,-0.026999155,-0.018998902,0.0034995917,-0.06085226,0.049629066,-0.01798558,0.051993147,-0.012208459,-0.008877375,-0.0400251,-0.09397213,-0.008036629,-0.07800849,-0.07858205,-0.026819112,0.033001944,0.008057561,-0.07255825,-0.040116344,-0.09480143,-0.03157831,0.060550705,0.0054046703,-0.06361393,0.051348653,0.006656104,-0.044578865,-0.05980877,0.037625592,0.008530336,-0.0033368873,-0.038043447,-0.087572895,-0.012552937,0.059794415,-0.06478132,0.063502535,-0.041219488,-0.02093772,-0.041010182,-0.014077874,0.010548459,0.06950744,-0.0023166183,0.055885337,-0.060492378,0.036436774,0.012450828,-0.05079771,0.052989393,0.049481206,-0.032402392,0.06902368,0.03918362,-0.08273174,0.06433171,-0.04074752,-0.06564742,-0.043271597,-0.022390895,-0.09415143,0.05923586,-0.077001326,0.050697546,0.039277706,-0.026284395,0.024700085,0.016284263,-0.0060768523,-0.09111563,0.033251245,-0.05017079,-0.04712395,-0.06046617,-0.061429903,0.010471422,0.029212482
0.0409957,0.047111284,0.025748549,-0.06887663,0.04413623,0.018992452,0.087754235,0.04915525,-0.017269274,0.064626426,0.07425403,-0.0921151,-0.01749127,-0.04285972,0.022156874,-0.016844912,-0.074324176,0.03940807,-0.084216475,-0.05571742,0.05372159,-0.06245762,0.038829952,0.0032105786,-0.07275785,-0.037287455,-0.039475404,0.050652757,0.02108648,-0.059641074,-0.07190985,-0.045385785,-0.03529101,-0.0108468495,-0.05159052,-0.042931173,-0.023588646,-0.023460982,0.048950437,0.040881474,0.05227953,0.004649025,-0.04890687,-0.049115736,0.024181351,0.07151201,0.063063145,-0.0715917,-0.08015086,-0.079281285,0.008992576,0.027925808,0.044848118,-0.08780866,-0.061158385,0.061492406,0.05719477,-0.060475968,0.031291064,0.011169835,-0.044447903,-0.09073369,0.037451502,-0.061558094,0.036184285,0.025637304,0.010491168,-0.0670649,0.053058777,-0.072310045,0.008246579,-0.03766168,-0.02625463,0.065753475,0.06017208,0.06430566,-0.046861738,0.06543313,0.0065028826,-0.07191798,0.034353465,-0.0014299429,0.0019832107,-0.026456496,0.01350431,-0.04863694,0.010984442,0.020151118,-0.017864762,0.07689561,0.07754664,0.051480774,-0.08696527,-0.017794,-0.021100502,0.08409517,-0.022513876,-0.009754273,-0.005910109,-0.020310717,-0.04036754,0.07098012,-0.045426555,0.061944034,-0.06256985,0.05002425,-0.057375286,-0.040872887,-0.026411211,-0.037252817,0.014863806,-0.016469404,-0.08267711,-0.05165729,-0.07714099,-0.06487152,-0.057126727,-0.025773799,0.01742542,-0.07594189,0.021744404,-0.055638544,-0.07739954,0.054701015,0.053118415,0.060773443,-0.01228003,0.028607216
0.029803786,0.029394181,0.029832343,-0.06385849,-0.0033343558,0.05478524,-0.046177313,0.011032184,0.025747482,-0.043732878,-0.039974995,-0.018521247,0.03545201,-0.070319556,0.03229573,-0.0078660045,-0.06489734,-0.06565594,-0.06996698,0.050236583,0.023069432,-0.08605223,0.059700284,-0.065386385,0.060751684,0.034315567,-0.021099966,0.060294367,0.009335311,-0.037377156,0.04456971,0.056132104,0.008357111,0.01873477,0.024440058,-0.051312488,-0.05608731,0.065418914,-0.01756845,0.032446187,0.06461108,-0.07379779,0.021038,-0.022021819,0.063386396,-0.047989376,0.0690032,-0.036585394,0.018773751,-0.08381718,0.068743624,0.07296407,0.04594193,-0.025490768,-0.07787697,-0.019315427,-0.042433158,-0.026339723,0.033142325,-0.060527842,-0.084274024,-0.052506614,-0.044230364,0.06550841,-0.003644194,-0.09107193,-0.056357205,-0.0630701,-0.03746668,-0.04580081,0.002619527,0.037973054,0.020539153,0.02633731,-0.072754815,-0.03155943,-0.061135232,0.0481876,0.08023981,0.033481654,0.01774125,0.06562399,0.07151144,-0.059720162,0.011751738,0.07416304,0.016133402,-0.055789515,-0.038213324,0.048084352,0.07789909,0.012666475,0.001428662,0.020936426,0.0051159393,-0.08335546,0.026291138,-0.038867712,0.03596714,-0.08707438,0.06496483,-0.053087145,-0.034182884,0.03432617,-0.055147927,-0.033610117,0.010553083,0.042672765,-0.07432876,0.03634444,0.011315554,0.076239474,0.0125732245,0.031082807,0.012523715,-0.042207435,-0.08787969,0.028713727,0.00421993,0.07095891,-0.008016234,0.07184467,-0.046347003,0.07493671,0.040361296,-0.024611654,0.034570187,-0.0056883283
0.07237477,-0.025231704,0.060907833,0.030478533,-0.060494028,-0.00889083,0.044452492,0.02359255,0.07636349,0.05935568,0.03632094,0.048799966,-0.032210886,-0.02825515,-0.036018763,-0.006285973,-0.0712036,-0.0026251315,-0.05331574,0.025898296,-0.061359797,-0.10641939,-0.01850806,-0.029238395,0.020179002,0.029527567,-0.025781596,-0.08410335,0.0029965895,-0.08259008,0.011635268,0.075874284,-0.073083326,-0.0033275883,-0.07409237,0.047137734,0.07404524,0.023105262,-0.08370163,-0.04759548,-0.059619106,-0.020246744,-0.07543596,-0.0723066,-0.048421886,-0.039995592,0.0012443438,0.089149594,0.032367676,0.04069232,-0.03461006,-0.054630138,-0.065055296,-0.0021446438,-0.032046463,0.059845123,-0.029160023,-0.08803221,-0.07609184,-0.037431218,-0.09180468,-0.05730651,-0.017451432,0.051660866,0.04114694,0.073203556,0.011660419,0.042729754,0.07278136,0.0601962,-0.037290692,0.091998555,0.04791768,-0.0074377586,0.028303923,-0.010996753,-0.083254784,-0.00041246603,-0.09481805,0.013390719,0.019151818,-0.014809063,0.05554882,-0.030400375,-0.01845703,0.029826714,-0.029552326,-0.046709023,-0.076179415,-0.037384268,-0.08484968,0.07325932,0.054941714,-0.073787786,0.048119374,-0.006467157,0.049767215,0.04862314,-0.055018984,0.06386096,-0.035402026,-0.014573529,0.09159658,-0.022865897,0.0024068174,-0.06653742,-0.053845827,0.0068215127,0.08521246,-0.0730827,-0.0657291,-0.014233259,-0.086115465,-0.02359034,-0.069658294,-0.0581689,-0.04384564,0.042066894,-0.061342124,-0.07766743,0.07767656,0.04494877,-0.07691129,0.025952004,-0.07309493,0.07006234,0.06584476,-0.07107223
-0.016845305,0.0062517147,-0.022493158,-0.034797065,-0.032849412,0.056456253,0.015210566,-0.069816805,-0.059331633,-0.008364905,0.0032268413,-0.08014091,-0.03549563,0.029626591,0.062172964,0.06860848,-0.008328462,0.02996604,0.04435983,0.072147004,-0.019654248,-0.032346115,-0.008876231,-0.049249627,-0.02838018,0.06891788,0.051708966,-0.05281199,0.06183383,-0.082896866,-0.07703074,0.0539153,-0.07648482,0.06587969,-0.015136268,0.06480028,0.039840315,-0.08606955,-0.012981703,0.06756576,-0.08877584,-0.067422785,-0.0074961386,-0.06845007,0.058488436,-0.04731897,0.053903777,0.067719914,0.07317019,-0.07950664,0.07539887,-0.04444246,-0.073862106,0.071598075,-0.049658988,-0.005403139,-0.049021766,0.015502134,-0.020376729,-0.012645077,-0.001199173,0.015248537,0.019107476,-0.030095475,-0.06858462,-0.09658008,0.043233298,-0.07682484,-0.09753159,0.07026023,0.07511189,0.05873972,0.021481425,-0.013202844,0.064459585,-0.045997415,-0.07065347,0.034795057,-0.012406957,-0.06707274,0.07120996,0.056201562,0.04519606,0.029456982,0.063879244,-0.084455766,0.004746978,0.06617563,-0.06136707,-0.003912426,-0.006225378,0.009765665,0.064474925,-0.07084086,0.011133568,0.028491532,-0.026994592,-0.021710966,0.05947124,0.010491904,0.043583654,0.05132531,-0.0028311082,0.027257485,-0.0023553758,-0.04793109,-0.044758793,0.022320544,0.04876058,-0.049476307,-0.062064726,0.06185188,0.018042674,-0.02355215,0.085771054,0.0558854,0.051108606,0.00861304,-0.023307677,-0.009072485,0.047413334,0.09141804,-0.074835844,-0.019681247,0.005581983,-0.034805674,-0.03450973,0.050566778
0.057833523,0.07098384,-0.05518064,-0.024412487,-0.008012644,-0.071424,0.02318174,-0.04324526,-0.0138723375,-0.071807794,0.041794244,0.0404328,0.036883947,0.07818631,0.048368186,-0.07083424,0.03185412,-0.019722689,0.06444605,0.01754894,-0.069214754,0.040303946,-0.06431423,0.017563874,0.07584139,-0.06340507,0.059851922,-0.050807532,0.0719421,-0.0021146494,0.024878468,0.07251775,-0.078479186,-0.03493513,-0.064215094,-0.08632665,-0.08331279,-0.06973131,-0.093718976,-0.020966927,0.028451998,0.06789332,-0.05311236,-0.08868206,-0.09067666,0.0055360748,0.026293656,-0.05980507,0.06973651,0.07864232,0.056277703,-0.037619185,-0.033586815,-0.085779555,0.042305753,-0.069948316,0.031953983,-0.07467207,0.051405445,0.033876847,0.07771057,-0.020721823,0.021527478,-0.018014414,-0.09137879,-0.032690056,0.0029066699,0.070940964,0.001499039,-0.016666545,0.03222111,0.066767775,0.019778516,-0.056990013,0.028918693,0.08091439,0.07099727,-0.0052294782,-0.08719456,-0.07113975,0.053571958,0.04078497,0.013448414,0.061678406,-0.056407932,-0.030488214,0.009807133,-0.0027473415,0.08130193,-0.009598914,-0.012311087,-0.008755826,-0.023607302,0.04823255,0.0048269797,0.03316118,0.061567668,-0.077634044,0.013071635,-0.07056007,-0.078832544,-0.025325922,-0.019203661,-0.014501509,-0.016802033,-0.038592868,0.06730792,0.07910388,-0.028029792,-0.03429924,0.06247331,0.0056515853,0.046595342,-0.07033276,-0.05120225,0.060075466,0.049146976,0.057520278,0.018598977,-0.0071914513,0.055554356,-0.06513161,0.07240339,-0.05289745,0.048243534,0.05712625,-0.012534314,0.01281146
-0.08006452,0.07177817,-0.09550625,-0.04119538,0.026355669,-0.089716144,0.0015896402,-0.011166496,-0.066535756,-0.045100972,0.029817734,-0.06383332,0.06974024,0.03608431,0.069751285,-0.09570707,-0.07171177,-0.06273594,0.009313043,0.04127025,0.029688928,-0.0043743425,-0.09256548,-0.014355352,-0.08640025,-0.0919546,-0.063382655,0.029510757,0.069329455,-0.066845044,-0.04065883,-0.048275027,0.037885062,0.027355304,0.072141334,-0.042835638,0.03999506,-0.013336622,0.02186494,-0.080125354,-0.0021734184,0.06383928,-0.086535536,0.063965894,0.020429851,-0.0759702,-0.095619194,-0.059903383,0.026127025,0.009407744,-0.04848448,0.052044764,0.043522295,0.033210963,0.007978236,-0.08176852,0.009546694,-0.05608035,0.01387178,-0.08190515,0.01768602,0.034343082,0.03252623,-0.05663542,-0.034466222,-0.045603212,0.029666895,0.010068291,-0.02762614,0.014540983,-0.021240884,-0.059653826,-0.029530527,0.04348673,0.07361343,-0.016807133,-0.08559584,0.05950591,0.063578166,0.006526089,-0.0803048,-0.016306072,-0.049333137,-0.055750757,-0.026641747,-0.061735928,0.058913432,-0.022170449,-0.030724993,0.04785097,-0.027769068,0.013909232,-0.03138633,-0.0018031574,-0.0041265516,0.07116354,0.016551595,0.014494782,0.055315673,-0.039183017,0.066029124,-0.031048594,0.011822874,0.07651327,-0.014597238,0.056081675,-0.012916182,0.0778714,0.080373,-0.0151724685,-0.021842863,0.032944307,0.07307601,-0.045910507,-0.0109996125,-0.02789017,-0.0032447116,0.041609727,-0.013271465,0.068709135,0.0045308415,-0.00970654,-0.020731494,-0.06565346,-0.013364756,-0.016649507,-0.006169769,-0.08552335
